1535933222.8504,-0.139756,0.292273,-3.52179,
1535933222.8525,-0.132232,0.288057,-3.510905,
1535933222.8546,-0.139571,0.292222,-3.511556,
1535933222.8564,-0.146779,0.288017,-3.510995,
1535933222.8586,-0.139208,0.283604,-3.520808,
1535933222.8607,-0.139208,0.283604,-3.520808,
1535933222.8624,-0.139023,0.283553,-3.510573,
1535933222.8646,-0.131898,0.287788,-3.521497,
1535933222.8667,-0.139235,0.283811,-3.510602,
1535933222.8684,-0.132027,0.288015,-3.511162,
1535933222.8706,-0.139318,0.283842,-3.520966,
1535933222.8723,-0.132239,0.288274,-3.511192,
1535933222.8745,-0.132322,0.288304,-3.521556,
1535933222.8766,-0.132637,0.288583,-3.521456,
1535933222.8783,-0.132766,0.288811,-3.511122,
1535933222.8805,-0.132951,0.288862,-3.521357,
1535933222.8827,-0.13308,0.28909,-3.511023,
1535933222.8844,-0.133112,0.296978,-3.510562,
1535933222.8865,-0.133266,0.289141,-3.521258,
1535933222.8886,-0.132951,0.288862,-3.521357,
1535933222.8903,-0.132951,0.288862,-3.521357,
1535933222.8925,-0.132951,0.288862,-3.521357,
1535933222.8947,-0.132739,0.288604,-3.521327,
1535933222.8964,-0.147286,0.288565,-3.521418,
1535933222.8986,-0.140078,0.292769,-3.521978,
1535933222.9007,-0.139866,0.292511,-3.521949,
1535933222.9024,-0.147105,0.296195,-3.520928,
1535933222.9046,-0.139814,0.300368,-3.511125,
1535933222.9067,-0.139814,0.300368,-3.511125,
1535933222.9084,-0.139602,0.30011,-3.511095,
1535933222.9106,-0.139704,0.300131,-3.510966,
1535933222.9127,-0.139704,0.300131,-3.510966,
1535933222.9144,-0.139621,0.3001,-3.500602,
1535933222.9166,-0.15404,0.299833,-3.511028,
1535933222.9183,-0.15404,0.299833,-3.511028,
1535933222.9204,-0.139492,0.299873,-3.510937,
1535933222.9226,-0.146438,0.287532,-3.5213,
1535933222.9243,-0.153777,0.291696,-3.521951,
1535933222.9265,-0.146252,0.28748,-3.511065,
1535933222.9286,-0.146335,0.287511,-3.521429,
1535933222.9303,-0.146233,0.28749,-3.521558,
1535933222.9325,-0.139025,0.291694,-3.522118,
1535933222.9347,-0.146131,0.287469,-3.521687,
1535933222.9363,-0.14626,0.287697,-3.511353,
1535933222.9385,-0.13211,0.288046,-3.521526,
1535933222.9407,-0.132239,0.288274,-3.511192,
1535933222.9424,-0.132239,0.288274,-3.511192,
1535933222.9445,-0.132554,0.288553,-3.511093,
1535933222.9467,-0.132766,0.288811,-3.511122,
1535933222.9484,-0.13308,0.28909,-3.511023,
1535933222.9505,-0.13308,0.28909,-3.511023,
