1535928644.2809,-1.113145,0.688925,-7.763651,
1535928644.2831,-1.065363,0.656593,-7.794145,
1535928644.2848,-1.045204,0.654151,-7.824414,
1535928644.2869,-1.05891,0.668902,-7.845677,
1535928644.2891,-1.106721,0.685245,-7.824955,
1535928644.2907,-1.133569,0.698769,-7.815486,
1535928644.2929,-1.154104,0.708996,-7.815432,
1535928644.295,-1.161569,0.720853,-7.815206,
1535928644.2968,-1.147836,0.721502,-7.825151,
1535928644.2989,-1.126741,0.710314,-7.835193,
1535928644.3011,-1.099085,0.688126,-7.866148,
1535928644.3028,-1.06512,0.655176,-7.897061,
1535928644.305,-0.996167,0.611842,-7.92752,
1535928644.3071,-0.961622,0.601819,-7.968681,
1535928644.3088,-0.975226,0.600943,-7.96907,
1535928644.311,-1.002665,0.599439,-7.959384,
1535928644.3132,-0.995121,0.595232,-7.958991,
1535928644.3148,-0.981737,0.596584,-7.958919,
1535928644.317,-0.941055,0.607565,-7.96823,
1535928644.3191,-0.886613,0.603842,-7.97849,
1535928644.3208,-0.846145,0.599346,-8.009608,
1535928644.3231,-0.778566,0.588925,-8.039341,
1535928644.3251,-0.676712,0.568709,-8.078786,
1535928644.3269,-0.609808,0.57465,-8.108626,
1535928644.3291,-0.578603,0.607315,-8.118039,
1535928644.3307,-0.581068,0.656888,-8.117191,
1535928644.3329,-0.584253,0.72302,-8.095751,
1535928644.3351,-0.581776,0.794544,-8.084579,
1535928644.3368,-0.572396,0.870318,-8.082848,
1535928644.3389,-0.550402,0.963608,-8.080735,
1535928644.3411,-0.528066,1.056413,-8.088927,
1535928644.3428,-0.525723,1.135846,-8.077166,
1535928644.3449,-0.503573,1.228702,-8.095593,
1535928644.3471,-0.481624,1.337796,-8.093785,
1535928644.3488,-0.499917,1.443083,-8.102844,
1535928644.351,-0.58824,1.616057,-8.10156,
1535928644.3532,-0.710569,1.790618,-8.049152,
1535928644.3548,-0.804427,1.942381,-8.017663,
1535928644.357,-0.920622,2.137357,-7.974386,
1535928644.3588,-1.008271,2.309722,-7.941951,
1535928644.3609,-1.125329,2.513646,-7.899558,
1535928644.363,-1.241368,2.708188,-7.87682,
1535928644.3647,-1.335545,2.867912,-7.854977,
