1535928743.9304,-1.7394,0.586144,-8.326292,
1535928743.9326,-1.725651,0.579338,-8.337272,
1535928743.9344,-1.705404,0.569183,-8.347432,
1535928743.9364,-1.663907,0.555678,-8.356939,
1535928743.9385,-1.657673,0.54473,-8.366973,
1535928743.9408,-1.671008,0.559378,-8.367766,
1535928743.9425,-1.698379,0.565298,-8.346682,
1535928743.9446,-1.725697,0.579535,-8.316574,
1535928743.9464,-1.739214,0.586093,-8.316057,
1535928743.9485,-1.746148,0.589731,-8.306156,
1535928743.9506,-1.746277,0.589959,-8.295822,
1535928743.9524,-1.739441,0.578659,-8.295849,
1535928743.9545,-1.711175,0.555903,-8.31651,
1535928743.9567,-1.683781,0.517974,-8.346773,
1535928743.9584,-1.655773,0.495673,-8.346766,
1535928743.9605,-1.640835,0.471742,-8.34693,
1535928743.9627,-1.653257,0.453957,-8.33679,
1535928743.9646,-1.665833,0.428336,-8.337345,
1535928743.9666,-1.670834,0.398891,-8.306732,
1535928743.9687,-1.662463,0.370424,-8.317315,
1535928743.9705,-1.647642,0.346947,-8.317925,
1535928743.9725,-1.625515,0.295851,-8.318197,
1535928743.9748,-1.5969,0.249765,-8.329483,
1535928743.9764,-1.561362,0.199813,-8.339889,
1535928743.9786,-1.504972,0.146821,-8.359906,
1535928743.9808,-1.469273,0.10449,-8.359329,
1535928743.9826,-1.454157,0.080724,-8.349545,
1535928743.9847,-1.467215,0.063714,-8.339494,
1535928743.9868,-1.465828,0.046764,-8.329223,
1535928743.9885,-1.45844,0.042992,-8.30829,
1535928743.9907,-1.444901,0.05218,-8.297522,
1535928743.9924,-1.417368,0.053881,-8.307624,
1535928743.9946,-1.383992,0.052997,-8.306501,
1535928743.9967,-1.330188,0.065196,-8.336052,
1535928743.9984,-1.283872,0.081776,-8.345426,
1535928744.0006,-1.217613,0.119607,-8.3638,
1535928744.0027,-1.179828,0.188377,-8.3728,
1535928744.0045,-1.161967,0.251199,-8.350449,
1535928744.0066,-1.138397,0.35056,-8.358291,
1535928744.0087,-1.123207,0.462997,-8.334834,
1535928744.0104,-1.093153,0.551317,-8.321618,
1535928744.0126,-1.051545,0.674052,-8.32917,
1535928744.0148,-1.003988,0.802106,-8.336885,
1535928744.0164,-0.962132,0.908536,-8.342589,
1535928744.0186,-0.894352,1.034107,-8.359716,
1535928744.0208,-0.820392,1.164291,-8.385669,
1535928744.0224,-0.765506,1.296538,-8.404566,
1535928744.0247,-0.732798,1.447817,-8.399665,
1535928744.0268,-0.720735,1.609559,-8.394868,
1535928744.0284,-0.706652,1.754714,-8.3836,
1535928744.0307,-0.708787,1.924446,-8.359477,
1535928744.0323,-0.701863,2.057058,-8.356802,
1535928744.0345,-0.689696,2.21924,-8.353934,
1535928744.0367,-0.662838,2.373319,-8.360545,
1535928744.0384,-0.655769,2.474371,-8.379471,
1535928744.0405,-0.614514,2.612494,-8.394408,
1535928744.0427,-0.594635,2.730778,-8.411696,
1535928744.0444,-0.593015,2.82618,-8.420323,
1535928744.0466,-0.613089,2.956321,-8.416596,
1535928744.0487,-0.65319,3.06526,-8.404966,
1535928744.0505,-0.670535,3.162028,-8.404578,
1535928744.0526,-0.695477,3.270422,-8.39183,
1535928744.0548,-0.720376,3.371154,-8.390323,
1535928744.0564,-0.715613,3.432423,-8.400718,
1535928744.0586,-0.711674,3.494058,-8.419637,
1535928744.0608,-0.71505,3.528309,-8.450186,
1535928744.0624,-0.689431,3.562643,-8.489691,
1535928744.0646,-0.663828,3.589286,-8.508959,
1535928744.0664,-0.652012,3.639441,-8.53042,
1535928744.0685,-0.653759,3.672473,-8.540897,
1535928744.0707,-0.648249,3.701371,-8.561086,
1535928744.0724,-0.650115,3.734397,-8.570208,
1535928744.0745,-0.623878,3.7528,-8.57993,
1535928744.0767,-0.598522,3.764388,-8.611087,
1535928744.0784,-0.565074,3.763101,-8.640867,
1535928744.0805,-0.517635,3.746401,-8.680259,
1535928744.0827,-0.470274,3.72251,-8.72207,
1535928744.0844,-0.436797,3.70587,-8.742853,
1535928744.0866,-0.409904,3.692149,-8.77302,
1535928744.0888,-0.395647,3.684796,-8.773578,
1535928744.0904,-0.402093,3.672124,-8.773806,
1535928744.0925,-0.421744,3.658267,-8.764158,
1535928744.0948,-0.441215,3.636304,-8.775798,
1535928744.0964,-0.453933,3.618808,-8.776051,
1535928744.0986,-0.458922,3.581318,-8.787453,
1535928744.1008,-0.463682,3.536116,-8.799861,
1535928744.1024,-0.454347,3.482944,-8.831467,
1535928744.1046,-0.451673,3.409895,-8.853872,
1535928744.1068,-0.448574,3.336329,-8.876218,
1535928744.1084,-0.452335,3.281735,-8.89779,
1535928744.1107,-0.490529,3.221633,-8.910887,
1535928744.1128,-0.541899,3.151997,-8.912768,
1535928744.1145,-0.579665,3.083237,-8.91426,
1535928744.1167,-0.616067,3.005659,-8.906534,
1535928744.1184,-0.639896,2.937507,-8.91823,
1535928744.1205,-0.67003,2.856682,-8.951268,
1535928744.1227,-0.685245,2.775794,-8.963745,
1535928744.1243,-0.709532,2.70031,-8.996817,
1535928744.1265,-0.725645,2.620062,-9.029694,
1535928744.1286,-0.748455,2.551259,-9.031611,
1535928744.1304,-0.786381,2.506222,-9.043312,
1535928744.1325,-0.85802,2.454872,-9.036086,
1535928744.1347,-0.922087,2.414845,-9.016895,
1535928744.1364,-0.981124,2.397182,-8.988084,
1535928744.1386,-1.039506,2.378753,-8.969677,
1535928744.1408,-1.070134,2.337672,-8.971287,
1535928744.1424,-1.102077,2.305803,-8.961834,
1535928744.1446,-1.1344,2.274253,-8.973138,
1535928744.1467,-1.138547,2.235947,-8.984709,
1535928744.1484,-1.150922,2.194088,-9.005499,
1535928744.1506,-1.169894,2.171794,-9.007004,
