1535928860.6313,-2.035937,1.490606,-6.237028,
1535928860.6333,-2.04895,1.489152,-6.21663,
1535928860.6354,-2.062073,1.487935,-6.196391,
1535928860.6372,-2.061439,1.479696,-6.186845,
1535928860.6393,-2.054686,1.468427,-6.197236,
1535928860.6415,-2.040722,1.453221,-6.196641,
1535928860.6432,-2.027288,1.446694,-6.207522,
1535928860.6453,-2.006332,1.419755,-6.227494,
1535928860.6474,-1.999909,1.424951,-6.207316,
1535928860.6492,-2.000191,1.433078,-6.185899,
1535928860.6513,-2.000096,1.449026,-6.155271,
1535928860.6536,-2.020768,1.459697,-6.14517,
1535928860.6553,-2.034178,1.458553,-6.135037,
1535928860.6575,-2.040359,1.453481,-6.124411,
1535928860.6595,-2.040464,1.446037,-6.114825,
1535928860.6613,-2.019395,1.435056,-6.114661,
1535928860.6634,-2.013354,1.424376,-6.135217,
1535928860.6656,-1.985351,1.409757,-6.144955,
1535928860.6673,-1.971353,1.402858,-6.124844,
1535928860.6694,-1.971899,1.403385,-6.114281,
1535928860.6712,-1.979256,1.423276,-6.082662,
1535928860.6733,-1.993002,1.430542,-6.073482,
1535928860.6754,-2.005834,1.436718,-6.052594,
1535928860.6772,-2.018925,1.427613,-6.032815,
1535928860.6793,-2.032427,1.426716,-6.033333,
1535928860.6815,-2.017963,1.41118,-6.022603,
1535928860.6832,-2.010998,1.399653,-6.032964,
1535928860.6853,-1.990122,1.38894,-6.043323,
1535928860.6874,-1.976635,1.366393,-6.053612,
1535928860.6892,-1.962424,1.359236,-6.033472,
1535928860.6914,-1.962789,1.367394,-6.022419,
1535928860.6935,-1.9698,1.379117,-5.99136,
1535928860.6953,-1.976446,1.382683,-5.971353,
1535928860.6974,-1.996967,1.384996,-5.970533,
1535928860.6995,-1.995935,1.376446,-5.950723,
1535928860.7012,-2.003036,1.36454,-5.940546,
1535928860.7034,-1.981948,1.353569,-5.950876,
1535928860.7055,-1.968594,1.338931,-5.960575,
1535928860.7073,-1.947687,1.32033,-5.971395,
1535928860.7094,-1.919782,1.298049,-5.971258,
1535928860.7112,-1.912996,1.294629,-5.960332,
1535928860.7134,-1.906467,1.307269,-5.94974,
