1535928673.4332,-2.200543,1.208071,-8.602839,
1535928673.4354,-2.186916,1.201276,-8.603198,
1535928673.4371,-2.19401,1.21303,-8.582502,
1535928673.4393,-2.214045,1.222926,-8.572313,
1535928673.4414,-2.247729,1.232143,-8.541814,
1535928673.443,-2.27521,1.238301,-8.520888,
1535928673.4452,-2.296191,1.241569,-8.500942,
1535928673.4475,-2.303111,1.237293,-8.490276,
1535928673.4491,-2.295671,1.217371,-8.511531,
1535928673.4514,-2.288134,1.189504,-8.521658,
1535928673.4535,-2.259265,1.142519,-8.542544,
1535928673.4551,-2.22997,1.110754,-8.541594,
1535928673.4573,-2.214743,1.08675,-8.531652,
1535928673.4594,-2.212696,1.061354,-8.52204,
1535928673.4612,-2.217676,1.039384,-8.511378,
1535928673.4633,-2.222211,1.00176,-8.491947,
1535928673.465,-2.213654,0.973242,-8.492295,
1535928673.4671,-2.17775,0.93087,-8.491976,
1535928673.4694,-2.12167,0.870475,-8.502149,
1535928673.471,-2.058706,0.829926,-8.532272,
1535928673.4732,-1.968942,0.760314,-8.572944,
1535928673.4754,-1.873207,0.711768,-8.602493,
1535928673.4771,-1.798306,0.682026,-8.60188,
1535928673.4792,-1.702679,0.656935,-8.610002,
1535928673.4814,-1.628825,0.651928,-8.59873,
1535928673.483,-1.568337,0.64512,-8.596222,
1535928673.4852,-1.488142,0.637069,-8.606371,
1535928673.4874,-1.394929,0.638067,-8.603594,
1535928673.4891,-1.308317,0.642434,-8.601509,
1535928673.4913,-1.202246,0.637049,-8.629825,
1535928673.4934,-1.09644,0.647942,-8.658764,
1535928673.4951,-1.003146,0.64878,-8.688404,
1535928673.4973,-0.904131,0.670922,-8.685966,
1535928673.4995,-0.826334,0.719868,-8.683867,
1535928673.5011,-0.781757,0.777536,-8.672196,
1535928673.5034,-0.737424,0.835224,-8.639282,
1535928673.5055,-0.707271,0.916059,-8.616737,
1535928673.5072,-0.690671,0.988138,-8.605534,
1535928673.5094,-0.654304,1.081892,-8.572298,
1535928673.511,-0.609895,1.155374,-8.55031,
1535928673.5132,-0.57453,1.234052,-8.559122,
1535928673.5154,-0.539191,1.312938,-8.557729,
1535928673.517,-0.509306,1.369977,-8.566014,
1535928673.5192,-0.487106,1.455101,-8.543347,
1535928673.5215,-0.485259,1.558541,-8.521935,
1535928673.5231,-0.495678,1.652034,-8.479689,
1535928673.5252,-0.527545,1.748702,-8.43755,
1535928673.5274,-0.55913,1.861122,-8.406596,
1535928673.5291,-0.575416,1.949264,-8.353823,
1535928673.5313,-0.593205,2.046539,-8.343002,
1535928673.5334,-0.589718,2.12465,-8.320729,
1535928673.5351,-0.585801,2.178811,-8.319698,
1535928673.5372,-0.568337,2.233671,-8.338846,
1535928673.5395,-0.56508,2.296278,-8.337155,
1535928673.5411,-0.567574,2.346075,-8.316835,
1535928673.5433,-0.591608,2.422712,-8.295241,
1535928673.5455,-0.621368,2.485873,-8.263423,
1535928673.5472,-0.650456,2.540814,-8.243044,
1535928673.5494,-0.693819,2.603098,-8.211615,
1535928673.551,-0.723309,2.650424,-8.190243,
1535928673.5532,-0.738748,2.690439,-8.16917,
1535928673.5554,-0.739973,2.715009,-8.168458,
1535928673.557,-0.73413,2.728031,-8.178237,
1535928673.5593,-0.721373,2.737405,-8.187424,
1535928673.5614,-0.715605,2.758973,-8.177845,
1535928673.5631,-0.708869,2.779037,-8.176968,
1535928673.5653,-0.709271,2.811512,-8.136499,
1535928673.5674,-0.716525,2.846989,-8.126012,
1535928673.569,-0.73077,2.870321,-8.10519,
