1535928673.4328,0.0031438816804439,0.67444688081741,0.038529701530933,1.2302877902985,0.15717732906342,0.58102315664291,-0.1708457916975,
1535928673.4338,0.0031440015882254,0.6744470000267,0.038529701530933,1.2302865982056,0.15717492997646,0.58102315664291,-0.17084573209286,
1535928673.4349,0.0031440015882254,0.6744470000267,0.038529761135578,1.2302854061127,0.15717253088951,0.58102303743362,-0.17084573209286,
1535928673.4359,0.0031440015882254,0.67444717884064,0.038529701530933,1.2302845716476,0.15717004239559,0.58102315664291,-0.17084561288357,
1535928673.4369,0.0031438816804439,0.67444723844528,0.038529701530933,1.2302837371826,0.15716764330864,0.58102315664291,-0.1708457916975,
1535928673.4379,0.0031440015882254,0.67444717884064,0.038529761135578,1.2302831411362,0.15716515481472,0.58102303743362,-0.17084561288357,
1535928673.4389,0.0031441212631762,0.67444723844528,0.038529761135578,1.2302825450897,0.15716208517551,0.58102291822433,-0.17084531486034,
1535928673.4399,0.0031441212631762,0.67444729804993,0.038530182093382,1.2302821874619,0.15715843439102,0.58102232217789,-0.17084483802319,
1535928673.4409,0.0031442411709577,0.67444741725922,0.038530841469765,1.230281829834,0.15715384483337,0.58102095127106,-0.17084392905235,
1535928673.4418,0.0031443608459085,0.67444753646851,0.038532041013241,1.2302811145782,0.15714779496193,0.5810182094574,-0.17084261775017,
1535928673.4429,0.00314448075369,0.67444771528244,0.038534015417099,1.2302803993225,0.15713994204998,0.58101373910904,-0.17084057629108,
1535928673.4438,0.0031446006614715,0.67444801330566,0.03853677213192,1.2302792072296,0.15712967514992,0.5810073018074,-0.17083746194839,
1535928673.4448,0.0031448404770344,0.67444849014282,0.038540609180927,1.2302774190903,0.15711663663387,0.580999314785,-0.1708332747221,
1535928673.4459,0.0031449601519853,0.6744492650032,0.038545701652765,1.2302747964859,0.1570997685194,0.580990254879,-0.17082752287388,
1535928673.4469,0.0031452598050237,0.67445063591003,0.038552112877369,1.2302713394165,0.15707877278328,0.58097976446152,-0.17081858217716,
1535928673.4479,0.0031456192955375,0.6744527220726,0.038559842854738,1.2302664518356,0.15705375373363,0.58096718788147,-0.17080479860306,
1535928673.4489,0.0031459787860513,0.67445552349091,0.038568712770939,1.2302606105804,0.15702441334724,0.5809525847435,-0.17078424990177,
1535928673.4498,0.0031463983468711,0.67445904016495,0.038578659296036,1.2302535772324,0.1569911390543,0.58093696832657,-0.17075519263744,
1535928673.4508,0.0031469375826418,0.67446339130402,0.03858944401145,1.2302451133728,0.15695470571518,0.58092105388641,-0.17071564495564,
1535928673.4518,0.003147596726194,0.67446857690811,0.038600709289312,1.2302355766296,0.15691520273685,0.58090561628342,-0.17066483199596,
1535928673.4529,0.0031484954524785,0.67447483539581,0.038612272590399,1.2302247285843,0.15687225759029,0.58089154958725,-0.17060394585133,
1535928673.4538,0.0031493944115937,0.67448222637177,0.03862401843071,1.230212688446,0.15682546794415,0.58087909221649,-0.17053288221359,
1535928673.4549,0.0031505927909166,0.67449045181274,0.038635522127151,1.2301994562149,0.15677465498447,0.58086919784546,-0.17044916749001,
1535928673.4559,0.0031520908232778,0.67449998855591,0.03864660859108,1.2301847934723,0.15672135353088,0.58086329698563,-0.17035372555256,
1535928673.4569,0.003153768600896,0.67451065778732,0.03865697607398,1.2301690578461,0.1566659361124,0.58086228370667,-0.17024339735508,
1535928673.4579,0.0031556859612465,0.67452239990234,0.038666382431984,1.2301523685455,0.15660725533962,0.58086609840393,-0.17012374103069,
1535928673.4588,0.0031579630449414,0.67453509569168,0.038674410432577,1.2301349639893,0.15654560923576,0.58087402582169,-0.16999077796936,
1535928673.4597,0.0031606594566256,0.67454868555069,0.038681004196405,1.230116724968,0.1564843505621,0.58088505268097,-0.16983976960182,
1535928673.4608,0.003163835266605,0.67456316947937,0.038685977458954,1.2300975322723,0.15642385184765,0.58089822530746,-0.16967624425888,
1535928673.4619,0.0031677302904427,0.6745782494545,0.038689333945513,1.2300778627396,0.15636278688908,0.58091312646866,-0.16949373483658,
1535928673.4629,0.0031724639702588,0.67459350824356,0.038690831512213,1.230057477951,0.15630267560482,0.58092963695526,-0.16929262876511,
1535928673.4639,0.0031779168639332,0.67460906505585,0.038690589368343,1.230036854744,0.15624697506428,0.58094704151154,-0.16906715929508,
1535928673.4649,0.0031845681369305,0.67462426424026,0.038688734173775,1.2300159931183,0.15619577467442,0.58096516132355,-0.16881974041462,
1535928673.4659,0.0031922380439937,0.6746392250061,0.038685139268637,1.2299952507019,0.15614803135395,0.58098393678665,-0.16854409873486,
1535928673.4669,0.0032011063303798,0.67465382814407,0.038679804652929,1.2299742698669,0.15610498189926,0.58100354671478,-0.16824096441269,
1535928673.4679,0.0032108135055751,0.67466825246811,0.038672972470522,1.2299529314041,0.15606816112995,0.58102405071259,-0.16791276633739,
1535928673.4688,0.0032215993851423,0.6746826171875,0.03866470605135,1.2299307584763,0.15603795647621,0.58104574680328,-0.16756103932858,
1535928673.4699,0.0032334038987756,0.67469680309296,0.038654878735542,1.2299081087112,0.15601408481598,0.5810683965683,-0.16717897355556,
1535928673.4708,0.0032459872309119,0.6747111082077,0.038643430918455,1.2298853397369,0.15599635243416,0.58109217882156,-0.16677038371563,
